payment_id,policy_id,payment_date,amount,payment_mode,status
2137,25726,2022-04-03,14351,NetBanking,Failed
2138,1186,2024-05-15,40000,Card,Success
2139,66283,2023-10-10,35145,Card,Failed
2140,8973,2023-01-05,2671,NetBanking,Success
2141,40575,2023-06-28,19299,Cash,Pending
2142,59720,2022-06-07,45483,Card,Success
2143,16913,2024-02-04,42441,UPI,Success
2144,58153,2022-03-30,22869,UPI,Success
2145,39882,2022-05-30,30047,UPI,Failed
2146,49245,2024-06-10,43487,Card,Success
2147,23577,2022-08-27,25103,Cash,Success
2148,271,2024-01-16,56992,UPI,Success
2149,45103,2022-01-22,51940,UPI,Success
2150,20162,2022-10-21,55066,Cash,Success
2151,22861,2024-05-01,41833,NetBanking,Success
2152,14258,2023-07-31,16787,NetBanking,Success
2153,13439,2023-01-03,43764,UPI,Success
2154,28901,2024-01-09,57568,Cash,Success
2155,28297,2023-01-11,42902,UPI,Failed
2156,32625,2022-12-10,14628,Card,Success
2157,57495,2023-05-16,42898,UPI,Success
2158,30506,2022-06-09,49734,Cash,Success
2159,52804,2023-11-24,14527,NetBanking,Success
2160,9913,2024-06-03,39616,UPI,Pending
2161,9491,2023-07-24,42474,Cash,Success
2162,57905,2022-05-18,15117,UPI,Failed
2163,34001,2022-10-13,37783,Card,Success
2164,34957,2023-08-22,35588,NetBanking,Success
2165,58763,2023-08-27,27435,Card,Success
2166,23159,2023-08-30,31021,Card,Success
2167,56435,2023-02-03,55279,NetBanking,Failed
2168,19110,2024-05-02,48849,Cash,Failed
2169,43381,2022-04-28,3348,UPI,Success
2170,33167,2023-11-27,31635,UPI,Success
2171,29763,2022-11-27,44606,Card,Success
2172,5953,2022-06-22,26009,UPI,Success
2173,59144,2024-04-21,8232,UPI,Success
2174,48573,2022-02-27,56391,Card,Failed
2175,66925,2024-05-25,34671,Cash,Success
2176,5119,2023-06-18,28637,UPI,Success
2177,22078,2022-11-13,48270,UPI,Success
2178,38055,2024-05-14,46317,Card,Success
2179,32725,2022-08-20,14071,UPI,Success
2180,41252,2023-04-25,41154,Cash,Success
2181,28532,2022-03-17,46540,Card,Success
2182,62401,2022-12-13,8812,Cash,Success
2183,29836,2023-12-31,3891,Cash,Success
2184,60725,2022-07-16,16781,NetBanking,Success
2185,12582,2023-03-22,40482,Cash,Success
2186,54197,2024-01-05,6825,Card,Success
2187,66262,2023-04-23,53675,NetBanking,Success
2188,32489,2023-01-06,59149,NetBanking,Success
2189,423,2023-07-17,12276,UPI,Success
2190,61170,2024-01-01,24201,Cash,Success
2191,51618,2023-01-11,44724,Cash,Success
2192,24145,2022-02-25,34140,NetBanking,Success
2193,66940,2022-03-16,52555,UPI,Success
2194,57957,2023-12-03,17191,NetBanking,Success
2195,45463,2023-12-30,22144,UPI,Success
2196,62748,2022-02-03,33823,NetBanking,Success
2197,24959,2024-05-09,13853,UPI,Failed
2198,61022,2023-01-02,2063,Cash,Success
2199,66444,2022-07-23,49407,Card,Success
2200,65714,2023-03-25,38029,Card,Success
2201,66321,2022-04-23,27797,UPI,Success
2202,63205,2024-01-19,50831,UPI,Success
2203,13756,2024-03-30,27711,NetBanking,Failed
2204,10529,2023-11-11,6346,Cash,Success
2205,28370,2024-05-22,41646,UPI,Failed
2206,27855,2023-01-03,41933,Cash,Success
2207,25142,2022-09-21,24645,Card,Success
2208,39167,2023-07-22,12591,Card,Success
2209,13996,2022-09-07,52042,NetBanking,Success
2210,37077,2023-04-17,37494,NetBanking,Pending
2211,8280,2024-06-12,30615,NetBanking,Success
2212,23479,2022-02-20,29162,Card,Success
2213,15287,2022-10-31,41595,Card,Failed
2214,5526,2023-09-23,28372,UPI,Success
2215,32695,2022-08-02,8005,NetBanking,Success
2216,10636,2023-08-18,21636,Card,Success
2217,47419,2023-02-11,17110,Card,Success
2218,49846,2023-09-29,40623,Card,Success
2219,27972,2022-12-03,59801,UPI,Failed
2220,738,2024-02-15,23329,Cash,Failed
2221,38184,2023-05-19,29431,Cash,Success
2222,48394,2023-11-21,36162,UPI,Success
2223,33424,2023-03-20,37249,Card,Success
2224,67638,2023-04-19,19540,Cash,Success
2225,5185,2023-04-08,4768,NetBanking,Success
2226,60284,2022-09-11,58300,UPI,Success
2227,69542,2022-12-13,58879,Card,Failed
2228,65090,2023-10-07,16506,Card,Success
2229,14309,2023-03-28,52022,UPI,Success
2230,17261,2023-05-05,4984,NetBanking,Success
2231,11157,2023-12-13,30522,NetBanking,Success
2232,43033,2023-12-30,36860,UPI,Pending
2233,54890,2023-02-05,34465,NetBanking,Success
2234,3285,2023-07-05,34828,UPI,Success
2235,36944,2022-05-25,50109,Cash,Success
2236,11249,2022-05-02,21916,Card,Success
2237,7585,2023-12-04,16796,Cash,Success
2238,42880,2024-01-01,23820,UPI,Failed
2239,53514,2022-11-15,5692,Cash,Success
2240,5617,2024-02-22,34294,Card,Success
2241,946,2023-07-24,15861,UPI,Success
2242,4726,2022-06-05,27827,Cash,Success
2243,4649,2023-05-18,26154,UPI,Success
2244,53823,2022-04-17,59011,NetBanking,Success
2245,59391,2022-02-27,39880,Cash,Success
2246,15605,2023-06-18,23224,Card,Failed
2247,38298,2023-08-14,59952,Cash,Success
2248,40088,2023-02-23,21555,NetBanking,Success
2249,2342,2022-12-05,48681,Card,Failed
2250,66016,2023-06-04,37248,NetBanking,Success
2251,60982,2022-03-10,31274,UPI,Success
2252,32808,2022-02-19,47493,NetBanking,Success
2253,26609,2023-02-21,50267,NetBanking,Success
2254,9243,2022-03-16,49435,UPI,Success
2255,68872,2023-07-06,26941,NetBanking,Pending
2256,40592,2023-04-04,24140,NetBanking,Success
2257,41576,2024-04-08,46877,Cash,Success
2258,30955,2023-12-06,48064,UPI,Success
2259,21030,2023-07-04,58407,Card,Success
2260,47692,2023-03-04,30357,NetBanking,Success
2261,51499,2022-08-08,39145,Card,Success
2262,24957,2022-07-01,42891,UPI,Success
2263,48549,2022-07-16,12659,NetBanking,Success
2264,50796,2022-08-27,43527,Cash,Success
2265,46327,2022-07-04,42346,UPI,Success
2266,17676,2023-04-20,46849,UPI,Success
2267,31838,2022-10-11,9300,UPI,Success
2268,9277,2023-09-22,57341,NetBanking,Success
2269,20504,2022-05-25,13698,NetBanking,Success
2270,43250,2024-02-02,56889,Cash,Success
2271,17080,2022-11-20,29482,NetBanking,Success
2272,36267,2022-09-28,41996,Cash,Success
2273,29349,2022-12-19,22381,NetBanking,Pending
2274,55052,2022-02-20,35644,Cash,Success
2275,36412,2022-12-14,10008,NetBanking,Failed
2276,4181,2024-03-21,26833,Card,Failed
2277,16789,2022-11-09,36468,Cash,Pending
2278,55978,2022-05-01,28708,NetBanking,Success
2279,47100,2022-11-12,28954,Card,Success
2280,35225,2024-04-11,21550,NetBanking,Success
2281,38716,2024-01-11,17712,NetBanking,Success
2282,15524,2023-10-25,42874,UPI,Success
2283,16415,2023-01-20,5778,NetBanking,Success
2284,34416,2022-04-21,46632,Cash,Success
2285,58663,2024-04-03,21453,Cash,Success
2286,46470,2024-02-04,13165,UPI,Success
2287,53869,2022-12-01,41673,Card,Success
2288,17641,2023-04-09,20240,NetBanking,Success
2289,31965,2023-08-26,12706,UPI,Success
2290,43950,2022-05-14,29262,Card,Pending
2291,4361,2023-06-04,5364,UPI,Success
2292,43059,2023-08-16,19179,UPI,Success
2293,43653,2023-02-27,39848,Card,Success
2294,16687,2022-03-01,21790,Cash,Success
2295,64239,2022-12-08,9149,NetBanking,Success
2296,23717,2024-02-03,38929,NetBanking,Success
2297,50737,2023-04-17,22015,Cash,Success
2298,26231,2024-05-21,3584,UPI,Success
2299,43966,2022-01-20,8499,NetBanking,Success
2300,35058,2023-01-30,44352,Card,Success
2301,4718,2024-05-23,38517,NetBanking,Pending
2302,46414,2024-01-17,4587,UPI,Success
2303,45665,2023-11-09,21154,UPI,Success
2304,62096,2022-06-16,52203,NetBanking,Pending
2305,10249,2023-06-26,30756,Card,Success
2306,28921,2024-06-13,44194,UPI,Success
2307,48022,2023-07-20,39096,Card,Success
2308,21890,2022-06-12,28410,Card,Failed
2309,36888,2023-04-22,24614,Card,Success
2310,50065,2023-07-16,40814,NetBanking,Success
2311,64135,2023-08-02,27474,UPI,Success
2312,39222,2022-08-01,13850,NetBanking,Success
2313,55333,2023-06-19,36506,UPI,Success
2314,4181,2023-06-25,46420,NetBanking,Success
2315,29557,2022-07-06,12448,NetBanking,Success
2316,9627,2024-02-06,26948,Card,Success
2317,54097,2022-06-14,33382,Cash,Success
2318,39863,2022-12-23,36323,NetBanking,Success
2319,260,2022-12-28,23768,UPI,Success
2320,37569,2023-07-12,6920,Cash,Success
2321,4704,2022-11-08,48594,UPI,Success
2322,10200,2023-04-30,14639,NetBanking,Success
2323,24271,2023-09-09,23140,Cash,Success
2324,24733,2023-03-11,4487,Cash,Failed
2325,7922,2022-03-12,25992,UPI,Success
2326,26876,2024-05-09,30166,Card,Success
2327,24031,2023-02-15,59136,UPI,Pending
2328,6001,2022-05-25,14412,Card,Failed
2329,18703,2024-03-14,28652,UPI,Success
2330,68090,2022-08-13,17263,Card,Success
2331,56085,2022-03-06,34881,Card,Success
2332,46807,2023-08-01,51162,NetBanking,Success
2333,7194,2024-03-07,6187,Card,Success
2334,23938,2022-07-13,58866,NetBanking,Success
2335,6568,2023-11-11,58479,NetBanking,Failed
2336,33598,2023-03-23,12402,NetBanking,Success
2337,28540,2023-02-08,15494,Card,Success
2338,1311,2022-10-13,10900,UPI,Success
2339,42665,2023-10-03,2403,Cash,Success
2340,36272,2023-12-25,13126,NetBanking,Success
2341,33785,2023-03-26,28822,Card,Success
2342,24718,2022-12-30,49181,NetBanking,Success
2343,26788,2024-05-23,7169,Card,Success
2344,36472,2023-04-01,27323,UPI,Success
2345,10914,2022-08-05,28365,UPI,Success
2346,13178,2024-01-21,4097,Cash,Success
2347,52522,2022-02-27,47668,NetBanking,Success
2348,61592,2022-10-16,21916,Card,Pending
2349,23672,2022-12-21,42768,UPI,Success
2350,18967,2022-01-21,33612,NetBanking,Success
2351,34729,2023-06-27,13225,Card,Success
2352,10462,2024-03-14,14968,Card,Success
2353,60766,2023-02-04,31211,Card,Success
2354,12140,2023-05-15,6465,Cash,Pending
2355,42767,2022-12-30,57597,Cash,Pending
2356,8245,2023-07-07,4767,NetBanking,Success
2357,62961,2022-07-02,55883,UPI,Success
2358,9215,2022-08-27,37274,UPI,Failed
2359,21319,2022-07-05,5373,Card,Failed
2360,4934,2024-04-11,33670,UPI,Success
2361,69023,2023-02-07,30208,NetBanking,Success
2362,29270,2022-08-12,49422,Card,Success
2363,16061,2022-04-01,59507,UPI,Success
2364,53084,2023-05-27,32443,Cash,Success
2365,9843,2024-04-18,37606,Card,Success
2366,11390,2022-01-03,38950,Cash,Success
2367,61538,2023-06-10,56964,Cash,Success
2368,52629,2023-11-23,32760,Card,Success
2369,39129,2022-09-26,49302,NetBanking,Success
2370,56877,2023-06-29,58734,Cash,Success
2371,5104,2022-09-10,29813,NetBanking,Success
2372,37288,2023-11-08,50261,UPI,Success
2373,46891,2023-05-11,56901,Cash,Success
2374,57090,2024-03-16,11671,Card,Success
2375,58507,2024-06-02,11691,NetBanking,Success
2376,6642,2024-02-02,17290,Card,Success
2377,66066,2024-04-23,24694,UPI,Success
2378,3876,2023-01-07,45335,Cash,Success
2379,38950,2024-06-18,46045,NetBanking,Success
2380,33912,2024-05-27,57714,UPI,Success
2381,72,2023-10-17,18113,UPI,Success
2382,28754,2022-04-14,22643,Cash,Success
2383,62364,2024-03-22,54077,NetBanking,Success
2384,58796,2022-07-06,7441,NetBanking,Failed
2385,47096,2024-04-07,45750,Cash,Success
2386,48895,2023-09-08,50135,NetBanking,Success
2387,58689,2023-09-26,3059,Cash,Pending
2388,52924,2023-05-27,22793,Card,Success
2389,236,2023-07-19,36683,UPI,Failed
2390,68578,2023-07-30,12930,Cash,Success
2391,23427,2023-07-30,20547,Card,Success
2392,56277,2022-08-27,39413,NetBanking,Success
2393,212,2022-09-16,26555,Card,Success
2394,23496,2024-03-31,54782,Card,Success
2395,47601,2023-11-13,12337,Cash,Success
2396,68721,2022-09-24,39425,Card,Success
2397,10102,2023-03-31,2158,Cash,Success
2398,39744,2023-06-21,19774,NetBanking,Success
2399,51141,2022-09-09,36793,Card,Success
2400,17926,2024-05-12,33121,Card,Success
2401,24232,2023-06-21,48891,Cash,Failed
2402,35856,2024-06-08,57020,Card,Success
2403,59501,2024-02-06,58667,Cash,Pending
2404,63334,2023-08-24,58262,Cash,Success
2405,19749,2022-10-24,12993,UPI,Success
2406,262,2022-01-17,38508,UPI,Success
2407,37526,2023-09-08,18426,Cash,Failed
2408,36660,2022-01-05,38265,NetBanking,Pending
2409,25477,2023-01-14,16204,NetBanking,Success
2410,62391,2022-11-04,30948,UPI,Success
2411,44901,2024-01-21,28734,Cash,Success
2412,60890,2023-04-26,3499,NetBanking,Success
2413,50221,2022-08-19,17771,Cash,Success
2414,19256,2023-09-16,52613,UPI,Success
2415,30835,2023-03-19,2680,Card,Success
2416,19498,2023-08-21,11743,UPI,Success
2417,7049,2023-06-30,55522,NetBanking,Success
2418,40082,2023-09-01,5710,Card,Success
2419,45088,2022-09-15,48467,NetBanking,Failed
2420,6443,2022-01-13,57298,UPI,Success
2421,38436,2023-11-10,53718,NetBanking,Success
2422,22964,2024-04-15,20262,Cash,Success
2423,20508,2023-03-07,13559,Cash,Success
2424,48592,2022-11-21,43635,UPI,Success
2425,10132,2022-05-18,32452,Card,Success
2426,53244,2022-09-11,42635,Card,Success
2427,28024,2023-05-26,54260,NetBanking,Success
2428,17033,2023-05-15,45971,Card,Success
2429,56949,2023-03-26,11676,NetBanking,Success
2430,10244,2023-05-26,53441,UPI,Success
2431,64069,2023-04-02,54464,Card,Success
2432,38712,2022-04-25,57340,UPI,Success
2433,60988,2022-07-11,12270,NetBanking,Success
2434,1862,2022-07-19,5170,Cash,Failed
2435,43371,2022-10-13,52926,UPI,Success
2436,45882,2023-07-05,10385,Card,Success
2437,46307,2023-07-14,14326,Card,Failed
2438,19054,2022-12-04,37255,NetBanking,Success
2439,47225,2023-12-11,58046,Cash,Success
2440,16288,2024-04-03,7466,NetBanking,Success
2441,22889,2022-02-13,50379,Cash,Success
2442,31704,2023-01-28,28602,Cash,Success
2443,59991,2023-03-06,12841,UPI,Success
2444,56835,2022-04-24,42620,Card,Pending
2445,19677,2023-02-23,10917,UPI,Success
2446,48937,2023-04-03,8510,UPI,Success
2447,33362,2022-10-29,54764,UPI,Success
2448,51469,2022-09-05,33032,Card,Success
2449,63239,2023-07-07,37004,NetBanking,Success
2450,56434,2023-06-24,47301,NetBanking,Success
2451,36155,2023-07-01,25430,Card,Success
2452,33645,2023-07-15,21968,Cash,Success
2453,48313,2022-02-18,10561,UPI,Success
2454,65435,2022-11-28,50673,Cash,Success
2455,17475,2023-02-15,52010,Cash,Failed
2456,43180,2023-01-05,47955,Cash,Success
2457,42239,2022-03-17,28424,Cash,Success
2458,9856,2023-05-16,53785,Card,Success
2459,21258,2022-12-13,15846,Cash,Success
2460,59086,2022-03-02,36777,UPI,Success
2461,39058,2023-04-01,31447,UPI,Success
2462,36369,2022-09-03,31705,UPI,Success
2463,32687,2022-06-24,4848,NetBanking,Success
2464,22437,2023-10-14,36696,NetBanking,Success
2465,32180,2023-10-18,14529,Cash,Success
2466,67081,2023-09-29,50212,Cash,Success
2467,45186,2022-02-14,13827,UPI,Success
2468,63214,2023-01-22,50783,Cash,Success
2469,43258,2022-04-29,39923,NetBanking,Pending
2470,20625,2022-06-24,27738,Card,Success
2471,63566,2023-04-24,5788,NetBanking,Success
2472,5675,2024-02-02,40738,NetBanking,Success
2473,66543,2024-02-25,9638,Cash,Success
2474,22599,2024-01-22,14671,Card,Success
2475,47626,2024-03-26,59286,Cash,Failed
2476,46679,2022-01-29,21713,Card,Success
2477,29446,2022-07-16,44128,NetBanking,Pending
2478,57266,2023-07-24,2494,Card,Success
2479,42978,2022-11-09,15876,NetBanking,Success
2480,12623,2023-08-11,31721,UPI,Success
2481,58382,2023-06-13,13038,UPI,Success
2482,37679,2024-06-10,51267,NetBanking,Success
2483,38492,2022-04-10,3128,UPI,Success
2484,55314,2023-09-30,55272,Card,Pending
2485,10835,2024-05-10,47888,NetBanking,Success
2486,5130,2022-02-22,58904,UPI,Success
2487,31165,2022-06-07,53056,NetBanking,Success
2488,69678,2022-03-14,24974,Cash,Success
2489,49689,2022-03-25,58808,Cash,Success
2490,65975,2024-03-02,31301,Card,Success
2491,58589,2024-01-22,15590,NetBanking,Success
2492,8433,2023-02-24,58529,NetBanking,Failed
2493,35041,2022-09-15,17272,Card,Pending
2494,37570,2023-04-18,30871,UPI,Success
2495,34997,2024-01-21,33723,Cash,Success
2496,20546,2023-12-14,30854,Cash,Success
2497,64305,2023-12-26,26665,UPI,Success
2498,45074,2022-06-15,11539,NetBanking,Success
2499,32915,2022-12-28,57805,Card,Success
2500,36263,2022-03-11,38581,Card,Success
2501,41419,2024-03-21,40767,Cash,Success
2502,10496,2023-02-12,15461,Card,Success
2503,56566,2022-12-28,57636,NetBanking,Success
2504,26313,2023-05-17,7967,UPI,Success
2505,25118,2022-06-04,27732,NetBanking,Success
2506,11704,2023-03-31,46802,Cash,Failed
2507,66809,2023-05-29,28433,Card,Success
2508,18941,2024-03-28,38923,Card,Success
2509,28479,2023-11-18,37704,NetBanking,Success
2510,26437,2023-05-23,24377,UPI,Success
2511,27158,2022-11-11,5424,Cash,Success
2512,1645,2022-03-25,18488,UPI,Success
2513,16018,2024-03-22,59675,UPI,Success
2514,26319,2023-10-30,9437,UPI,Success
2515,21894,2023-04-18,29279,Cash,Success
2516,5935,2022-07-22,59504,Card,Success
2517,44337,2024-06-18,24381,UPI,Success
2518,46842,2024-01-14,18564,Card,Failed
2519,6774,2022-01-04,52251,Cash,Success
2520,50940,2023-05-15,2947,Card,Success
2521,61724,2022-07-13,23175,Card,Pending
2522,5850,2022-04-19,56838,Card,Success
2523,33150,2023-08-09,55222,NetBanking,Success
2524,41319,2024-03-12,42646,UPI,Success
2525,21128,2023-07-09,16690,UPI,Failed
2526,46714,2022-06-30,54080,Card,Success
2527,19758,2023-07-31,13356,UPI,Success
2528,26854,2023-10-06,39207,UPI,Pending
2529,3659,2022-09-30,39729,Cash,Success
2530,52129,2024-04-21,30735,UPI,Success
2531,36674,2023-01-02,14941,Card,Success
2532,57192,2022-02-16,3647,UPI,Success
2533,7887,2023-03-02,38900,NetBanking,Success
2534,54360,2023-02-04,44656,UPI,Failed
2535,10841,2022-12-21,52738,UPI,Success
2536,4529,2023-11-28,28542,Card,Success
2537,52468,2024-01-06,21229,UPI,Success
2538,34608,2023-10-11,43726,Card,Success
2539,15325,2022-01-22,9890,Card,Success
2540,14896,2024-04-30,25669,NetBanking,Success
2541,59318,2024-05-16,35766,Cash,Success
2542,31672,2022-02-10,58075,NetBanking,Success
2543,28227,2023-04-06,26316,NetBanking,Failed
2544,66799,2023-10-18,36860,Card,Success
2545,30448,2022-08-06,4137,Cash,Success
2546,10095,2023-08-04,57272,Card,Failed
2547,21246,2022-06-12,46493,Cash,Success
2548,55089,2022-05-02,47340,NetBanking,Success
2549,49514,2023-09-28,12359,Card,Success
2550,60175,2022-02-05,43062,Card,Pending
2551,32701,2022-09-08,50331,UPI,Success
2552,6090,2022-10-17,59111,UPI,Success
2553,19550,2023-04-07,6236,Card,Failed
2554,34128,2023-11-03,7322,NetBanking,Success
2555,57313,2023-03-21,18945,Cash,Failed
2556,55334,2022-07-09,33430,UPI,Success
2557,31636,2024-04-30,4765,UPI,Pending
2558,56104,2022-04-21,16842,UPI,Success
2559,47412,2022-01-31,10190,UPI,Success
2560,15234,2022-10-30,49772,NetBanking,Success
2561,38072,2024-01-02,26105,UPI,Success
2562,2129,2022-09-05,19396,Card,Success
2563,33115,2024-01-31,26240,Card,Success
2564,23608,2022-04-27,34173,UPI,Success
2565,39743,2023-09-14,33454,UPI,Success
2566,10220,2023-06-07,43771,Card,Success
2567,13720,2024-01-29,25720,UPI,Failed
2568,6728,2023-12-09,56780,Cash,Success
2569,23754,2023-07-05,40433,Cash,Success
2570,52071,2022-06-06,27938,Card,Success
2571,20721,2022-02-26,53441,Card,Success
2572,42668,2022-05-10,20156,Card,Success
2573,65164,2023-02-04,26571,Cash,Success
2574,25673,2023-03-17,35328,Card,Success
2575,27041,2022-11-30,51720,Card,Success
2576,11412,2024-04-25,25190,NetBanking,Success
2577,35934,2023-10-25,27099,Cash,Success
2578,25757,2022-10-03,29045,Card,Success
2579,69736,2023-04-17,55110,UPI,Pending
2580,60929,2024-05-18,51718,Cash,Success
2581,12965,2023-03-11,46303,UPI,Success
2582,47262,2022-07-25,37657,UPI,Success
2583,24879,2023-01-24,4998,Card,Success
2584,39933,2023-09-04,40182,NetBanking,Failed
2585,32206,2022-07-26,57468,UPI,Failed
2586,35277,2022-06-10,28823,Cash,Success
2587,12427,2024-01-07,23661,NetBanking,Success
2588,22045,2022-03-27,32894,Cash,Success
2589,61406,2022-07-30,23102,UPI,Success
2590,6286,2024-05-20,29664,Cash,Failed
2591,22715,2022-07-19,32740,Cash,Success
2592,20807,2023-09-03,16718,NetBanking,Success
2593,12670,2022-02-09,48098,Cash,Success
2594,4890,2022-09-07,3789,NetBanking,Success
2595,1907,2022-04-27,41054,Card,Success
2596,49338,2022-02-20,21894,Cash,Success
2597,23221,2024-01-18,14875,Card,Success
2598,68842,2024-05-17,17996,Cash,Pending
2599,10128,2023-05-24,44364,Card,Success
2600,30636,2023-05-09,16778,UPI,Success
2601,58266,2022-11-12,55400,NetBanking,Success
2602,55464,2022-10-06,47155,Cash,Success
2603,28566,2024-05-03,44037,Card,Failed
2604,44951,2024-03-03,55093,NetBanking,Success
2605,9337,2023-03-20,24088,Cash,Success
2606,16789,2024-02-03,49923,Cash,Success
2607,45796,2022-09-03,17702,Card,Success
2608,36548,2022-11-18,3163,NetBanking,Success
2609,44071,2023-02-17,7569,Cash,Success
2610,25429,2022-06-24,18431,NetBanking,Success
2611,41690,2022-06-09,11411,Cash,Success
2612,11669,2024-05-20,20089,Card,Success
2613,11441,2024-06-11,37982,Cash,Success
2614,43958,2024-02-20,29712,Card,Success
2615,34101,2023-02-22,5774,UPI,Success
